576288,22,20000439,Nene Hilario,447.2,621,68.3,132.1,58.9,68.3,0.0,53.5,140.1,99.1,8.8
576289,28,20000440,Marcin Gortat,744.6,854,112.8,211.9,60.6,112.8,0.0,54.7,297.3,104.8,13.7
577191,1,20000441,Bradley Beal,3870.5,3448,870.2,1832.7,61.4,632.1,238.1,510.3,468.1,257.4,27.4
577192,1,20000442,John Wall,1430.2,1256,279.1,628.7,55.7,221.0,58.1,199.3,132.1,80.9,44.6
577193,11,20000443,Otto Porter,1706.0,1917,340.6,732.4,62.2,222.1,118.5,109.3,357.6,123.0,12.6
576290,28,20000452,Garrett Temple,1303.8,2324,236.9,561.5,58.4,134.4,102.5,121.9,246.0,232.4,8.9
576291,5,20000453,Terrence Ross,2133.9,2449,501.2,1169.8,60.8,254.0,247.2,164.0,318.9,135.5,11.3
576292,21,20000455,Jonas Valanciunas,1622.8,1243,342.8,612.8,65.2,326.9,15.9,210.7,477.2,166.3,14.4
576293,24,20000456,DeMar DeRozan,3356.5,3062,718.7,1495.5,55.0,710.7,9.1,502.3,526.2,201.6,31.5
576294,10,20000457,Kyle Lowry,2515.4,2521,346.3,841.7,58.9,167.4,178.8,221.0,355.4,189.1,39.6
575661,7,20000458,Amir Johnson,547.2,603,90.0,178.8,61.6,76.3,13.7,46.7,167.4,112.8,18.2
576295,28,20000459,Lou Williams,2645.2,2269,551.3,1296.2,53.6,431.7,119.6,552.4,252.9,91.1,37.6
575662,18,20000460,Patrick Patterson,555.7,980,93.4,249.4,54.6,41.0,52.4,34.2,167.4,52.4,5.9
576296,4,20000464,James Johnson,1015.6,1325,186.8,431.7,56.8,129.8,57.0,79.7,200.5,129.8,19.3
649809,21,20000466,Bruno Caboclo,686.4,910,109.3,256.3,60.7,54.7,54.7,57.0,180.0,92.3,10.7
576297,23,20000468,Anthony Davis,3325.2,2106,603.7,1168.6,61.5,549.0,54.7,493.2,765.4,150.3,21.7
576299,22,20000471,Eric Gordon,1731.4,2457,437.4,1068.4,59.8,191.4,246.0,173.1,168.6,162.9,10.7
576301,23,20000474,Jrue Holiday,3091.0,2736,623.0,1320.1,59.6,488.6,134.4,308.7,380.4,168.6,36.2
575663,26,20000482,Draymond Green,2171.7,2351,214.1,480.7,57.2,160.6,53.5,103.6,547.9,224.4,30.6
576304,30,20000483,Harrison Barnes,2162.6,2884,490.9,1169.8,57.4,292.7,198.2,316.6,411.2,139.0,8.1
575664,26,20000485,Stephen Curry,3311.4,2655,719.8,1526.3,68.8,316.6,403.2,326.9,420.3,189.1,27.5
575665,26,20000486,Klay Thompson,2807.4,3021,746.0,1596.9,63.0,471.5,274.5,180.0,340.6,178.8,12.0
575666,26,20000487,Andre Iguodala,1352.4,1796,172.0,344.0,65.9,117.3,54.7,76.3,287.0,108.2,19.1
577195,21,20000492,Justin Holiday,1906.2,2968,341.7,885.0,55.8,157.2,184.5,120.7,367.9,186.8,10.9
576305,15,20000497,Giannis Antetokounmpo,4377.9,2686,821.2,1420.3,68.2,762.0,59.2,781.4,1022.8,264.2,34.5
576306,15,20000498,Ersan Ilyasova,1081.4,1402,190.2,434.0,58.5,124.2,66.1,84.3,344.0,195.9,7.2
576308,15,20000500,Khris Middleton,2798.2,2726,576.3,1307.6,59.1,372.5,203.9,293.9,525.1,195.9,22.9
576309,5,20000501,Michael Carter-Williams,424.8,423,52.4,140.1,47.3,41.0,11.4,60.4,79.7,54.7,30.1
576310,12,20000502,John Henson,238.3,214,35.3,76.3,61.2,22.8,12.5,11.4,80.9,18.2,13.2
576311,8,20000505,Jared Dudley,750.0,1388,115.0,272.2,61.1,54.7,60.4,52.4,176.5,149.2,10.4
577196,1,20000511,Jabari Parker,1895.5,1964,420.3,853.1,60.8,350.8,69.5,209.6,479.5,165.2,15.4
612670,21,20000514,Joakim Noah,876.0,788,125.3,242.6,58.8,125.3,0.0,124.2,271.1,109.3,23.5
576314,7,20000515,Jimmy Butler,2561.5,2488,476.1,1029.7,57.0,399.8,76.3,415.7,389.5,126.4,20.5
576315,16,20000516,Derrick Rose,1616.2,1585,413.5,857.7,59.0,352.0,61.5,182.2,159.5,64.9,30.1
576316,16,20000517,Taj Gibson,1753.6,1920,346.3,611.6,65.7,333.7,12.5,201.6,521.7,211.9,9.5
576317,15,20000519,Tony Snell,910.5,1484,185.7,411.2,64.4,93.4,92.3,47.8,178.8,102.5,8.7
576319,13,20000522,Doug McDermott,917.2,1525,235.8,480.7,67.2,140.1,95.7,90.0,124.2,118.5,9.2
576320,23,20000524,E'Twaun Moore,1111.0,1666,291.6,605.9,63.0,205.0,86.6,67.2,144.7,127.6,10.9
576322,25,20000527,Dirk Nowitzki,741.6,906,153.8,428.3,50.6,80.9,72.9,57.0,180.0,86.6,9.0
576323,27,20000528,Tyson Chandler,732.3,995,69.5,112.8,70.2,69.5,0.0,99.1,349.7,125.3,6.7
577197,27,20000530,Rajon Rondo,1443.2,1558,199.3,492.0,52.7,141.2,58.1,41.0,276.8,113.9,40.5
576324,25,20000531,J.J. Barea,933.4,855,183.4,438.5,53.3,140.1,43.3,88.8,108.2,57.0,54.1
577198,19,20000532,Al-Farouq Aminu,2025.1,2609,292.7,675.4,58.5,183.4,109.3,197.0,694.8,162.9,7.7
576326,25,20000539,Dwight Powell,1819.2,1893,330.3,553.6,72.7,285.9,44.4,289.3,468.1,228.9,12.2
576327,1,20000541,Trevor Ariza,2055.0,2674,334.9,838.3,56.6,169.7,165.2,186.8,422.6,148.1,16.5
577199,1,20000543,Dwight Howard,258.1,261,49.0,78.6,71.0,49.0,0.0,54.7,94.5,38.7,3.3
576328,22,20000544,James Harden,4970.1,3264,960.2,2174.4,61.6,529.6,430.5,977.3,590.0,277.9,45.0
644824,30,20000547,Corey Brewer,409.7,559,60.4,140.1,55.6,44.4,15.9,49.0,86.6,71.8,11.4
576329,22,20000549,Clint Capela,2817.4,2560,539.9,833.7,73.8,539.9,0.0,297.3,965.9,191.4,9.2
576330,28,20000554,Patrick Beverley,1875.5,2434,221.0,543.3,59.7,93.4,127.6,140.1,441.9,301.8,21.0
677386,24,20000555,Donatas Motiejunas,11.5,14,3.9,7.8,57.0,3.9,0.0,2.6,3.9,7.8,13.9
577200,19,20000556,Evan Turner,1480.8,1828,232.4,504.6,54.0,219.8,12.5,120.7,373.6,125.3,26.9
669798,21,20000558,Tyler Zeller,96.6,105,18.2,34.2,60.7,18.2,0.0,20.5,27.3,22.8,9.1
576331,21,20000559,Avery Bradley,1239.2,2170,282.5,692.5,54.6,184.5,98.0,57.0,199.3,190.2,13.9
575670,9,20000560,Marcus Smart,1924.1,2505,272.2,645.8,60.7,128.7,143.5,146.9,266.5,228.9,21.8
576333,17,20000562,Jae Crowder,1954.9,2466,362.2,907.8,57.7,165.2,197.0,224.4,437.4,193.6,10.1
576334,4,20000564,Kelly Olynyk,1723.3,2064,297.3,642.4,64.2,168.6,128.7,210.7,427.1,208.4,12.9
577201,27,20000571,LeBron James,3140.2,2206,635.6,1247.2,63.9,509.1,126.4,476.1,529.6,107.1,44.9
576335,12,20000572,Kevin Love,811.9,680,124.2,322.3,54.8,63.8,60.4,129.8,272.2,61.5,14.6
575672,9,20000574,Kyrie Irving,3184.6,2522,688.0,1413.5,63.4,489.8,198.2,279.1,381.6,190.2,39.8
576337,12,20000575,J.R. Smith,164.1,253,30.8,90.0,47.6,17.1,13.7,11.4,20.5,21.6,15.7
576339,12,20000577,Tristan Thompson,1314.0,1363,228.9,432.8,60.3,228.9,0.0,120.7,498.9,101.4,12.8
576340,12,20000579,Matthew Dellavedova,694.7,925,111.6,275.6,56.5,61.5,50.1,59.2,87.7,85.4,37.0
576341,8,20000584,Joe Harris,1880.1,2612,426.0,852.0,71.0,217.5,208.4,151.5,331.4,207.3,13.5
576342,13,20000587,Thaddeus Young,2451.8,2834,504.6,957.9,63.3,446.5,58.1,153.8,595.7,221.0,13.7
576343,15,20000588,Brook Lopez,2288.5,2644,404.3,895.3,64.9,191.4,213.0,151.5,451.0,215.3,7.3
576344,13,20000591,Bojan Bogdanovic,2393.2,2931,594.6,1197.1,65.5,407.8,186.8,347.4,379.3,157.2,10.8
576345,20,20000594,Mason Plumlee,2036.9,1970,298.4,503.4,67.8,296.1,2.6,225.5,596.8,287.0,22.2
576346,8,20000601,DeMarre Carroll,1479.9,1940,258.6,654.9,55.5,137.8,120.7,275.6,397.5,129.8,9.3
576347,20,20000602,Paul Millsap,2140.8,2157,366.8,758.6,60.0,300.7,66.1,283.6,575.2,208.4,12.1
575673,9,20000603,Al Horford,2377.2,2246,440.8,823.5,66.7,357.6,83.1,108.2,521.7,143.5,24.2
576348,17,20000604,Kyle Korver,1060.3,1518,228.9,550.1,63.7,71.8,157.2,83.1,184.5,120.7,10.0
576349,16,20000605,Jeff Teague,1340.3,1440,200.5,473.8,53.1,160.6,39.9,174.3,120.7,102.5,43.0
575674,18,20000606,Dennis Schroder,2313.7,2635,520.5,1257.5,53.5,379.3,141.2,258.6,323.5,215.3,23.3
576350,3,20000608,Kent Bazemore,1664.3,1871,316.6,787.0,53.8,207.3,109.3,200.5,297.3,193.6,15.4
576351,7,20000609,Mike Scott,1051.5,1589,191.4,478.4,59.1,76.3,115.0,37.6,314.4,177.7,8.3
575675,27,20000613,Mike Muscala,1056.8,1486,165.2,411.2,59.9,63.8,101.4,96.8,277.9,148.1,9.8
576353,17,20000615,Thabo Sefolosha,511.5,693,80.9,169.7,67.3,42.1,38.7,25.1,140.1,46.7,8.0
576354,24,20000616,LaMarcus Aldridge,3493.1,3059,779.1,1502.3,59.5,767.7,11.4,469.3,847.4,203.9,13.3
576355,2,20000617,Nicolas Batum,1879.4,2680,288.2,640.1,63.0,156.0,132.1,101.4,444.2,159.5,16.6
577202,11,20000618,Robin Lopez,1438.2,1828,346.3,609.4,65.6,338.3,9.1,140.1,325.8,141.2,10.0
577203,19,20000619,Damian Lillard,3839.2,3231,775.7,1746.1,59.5,505.7,269.9,584.3,422.6,168.6,34.9
577204,19,20000620,C.J. McCollum,2479.5,2705,650.4,1415.8,59.9,460.2,190.2,218.7,321.2,195.9,15.7
577205,19,20000621,Meyers Leonard,854.4,999,150.3,275.6,73.9,93.4,57.0,58.1,265.4,119.6,13.5
576358,13,20000629,Wesley Matthews,1520.6,2382,317.8,795.0,57.7,146.9,170.8,185.7,193.6,182.2,12.0
577206,1,20000632,Jeff Green,1805.7,2387,371.3,782.5,63.3,244.9,126.4,234.6,352.0,182.2,10.5
576360,10,20000633,Marc Gasol,2883.8,2775,444.2,990.9,57.6,331.4,112.8,288.2,714.2,247.2,23.0
576361,25,20000634,Courtney Lee,330.7,487,60.4,146.9,53.9,42.1,18.2,23.9,61.5,36.4,14.5
576362,21,20000635,Mike Conley,2893.4,2666,558.1,1275.7,57.7,381.6,176.5,462.4,272.2,140.1,38.1
576363,3,20000638,Vince Carter,1161.0,1515,223.2,533.1,62.8,83.1,140.1,75.2,221.0,160.6,10.5
576365,28,20000642,JaMychal Green,1421.2,1560,262.0,542.2,63.7,181.1,80.9,115.0,465.9,219.8,6.9
576367,10,20000646,Kawhi Leonard,2916.2,2324,637.8,1285.9,62.2,510.3,127.6,485.2,500.0,99.1,18.6
576369,10,20000650,Danny Green,1785.3,2523,333.7,717.6,70.8,108.2,225.5,50.1,361.1,194.8,10.0
575676,9,20000652,Aron Baynes,808.1,934,119.6,254.0,59.2,95.7,23.9,70.6,273.4,142.4,10.6
576370,24,20000654,Marco Belinelli,1456.3,2067,324.6,785.9,59.1,157.2,167.4,141.2,225.5,137.8,11.5
576371,13,20000655,Cory Joseph,1714.5,2350,257.4,624.2,52.8,194.8,62.6,49.0,317.8,149.2,23.6
576372,24,20000656,Patty Mills,1619.5,2172,321.2,755.2,62.2,140.1,181.1,117.3,207.3,146.9,20.1
576373,21,20000659,Kyle Anderson,1097.1,1459,170.8,314.4,63.6,160.6,10.3,72.9,285.9,127.6,17.1
576374,14,20000661,Blake Griffin,3450.0,2986,705.0,1527.4,60.6,489.8,215.3,626.4,643.5,226.7,30.8
576375,6,20000663,DeAndre Jordan,2450.4,2332,325.8,508.0,73.0,325.8,0.0,300.7,1027.4,190.2,13.3
576376,22,20000664,Chris Paul,2329.8,2114,344.0,820.1,57.9,199.3,144.7,231.2,301.8,166.3,44.7
575677,7,20000665,J.J. Redick,2165.5,2710,514.8,1169.8,63.4,241.5,273.4,290.4,211.9,146.9,14.7
576377,29,20000666,Jamal Crawford,1075.8,1379,198.2,498.9,54.1,121.9,76.3,125.3,96.8,85.4,31.5
577207,22,20000667,Austin Rivers,1292.7,2309,264.2,651.5,56.6,145.8,118.5,108.2,184.5,235.8,13.5
576380,7,20000676,Tobias Harris,3173.8,3243,695.9,1428.3,62.5,518.2,177.7,349.7,734.7,209.6,14.2
576381,13,20000677,Kyle O'Quinn,478.2,421,78.6,154.9,58.7,77.5,1.3,23.9,135.5,77.5,25.5
576382,5,20000678,Nikola Vucevic,3939.2,2859,798.4,1542.2,62.5,702.8,95.7,258.6,1093.4,178.8,25.0
576383,5,20000679,Evan Fournier,2266.7,2908,533.1,1217.6,58.0,358.8,174.3,193.6,293.9,256.3,20.1
576384,23,20000680,Elfrid Payton,1366.8,1423,203.9,469.3,54.2,166.3,37.6,84.3,250.6,92.3,38.2
576385,5,20000681,Aaron Gordon,2770.4,2998,535.3,1191.4,57.7,397.5,137.8,288.2,653.8,195.9,19.0
576386,3,20000684,Dewayne Dedmon,1822.4,1833,295.0,599.1,64.9,200.5,94.5,128.7,546.7,243.7,10.5
577208,19,20000686,Maurice Harkless,1240.1,1612,215.3,441.9,60.5,177.7,37.6,83.1,306.4,185.7,9.2
576388,13,20000689,Victor Oladipo,1431.0,1305,283.6,669.7,55.4,199.3,84.3,160.6,230.1,82.0,28.7
576389,23,20000691,Darius Miller,1146.5,2001,215.3,551.3,60.3,63.8,151.5,80.9,145.8,187.9,11.8
576390,29,20000698,Troy Daniels,546.3,865,128.7,313.2,62.1,44.4,84.3,26.2,83.1,90.0,6.5
576394,8,20000707,Ed Davis,1672.4,1647,211.9,344.0,70.2,211.9,0.0,184.5,790.5,257.4,7.8
576395,12,20000708,Jordan Clarkson,2263.2,2522,602.5,1344.0,58.0,438.5,164.0,218.7,307.5,127.6,17.7
576396,23,20000710,Julius Randle,3024.4,2541,650.4,1240.4,63.2,574.1,76.3,554.7,722.1,280.2,18.0
576397,14,20000712,Wayne Ellington,981.1,1477,209.6,520.5,63.1,52.4,157.2,55.8,121.9,104.8,10.9
575678,18,20000716,Nerlens Noel,1266.0,1202,184.5,314.4,66.9,184.5,0.0,90.0,370.2,189.1,7.6
683431,11,20000724,Jakarr Sampson,153.1,145,33.0,61.5,67.5,27.3,6.5,23.9,36.4,10.4,6.9
576398,28,20000725,Luc Richard Mbah a Moute,38.0,69,10.4,20.5,57.0,7.8,2.6,6.5,9.1,10.4,5.9
575679,7,20000726,Joel Embiid,3721.3,2453,660.6,1365.7,58.9,570.6,90.0,739.2,992.1,240.3,20.9
575680,18,20000727,Jerami Grant,2236.9,2975,465.9,937.4,64.5,334.9,131.0,251.7,475.0,243.7,5.4
576399,23,20000730,Solomon Hill,533.2,1000,77.5,202.7,53.8,41.0,36.4,36.4,151.5,91.1,9.8
577209,1,20000737,Ian Mahinmi,445.5,566,53.5,118.5,52.6,50.1,3.9,69.5,145.8,95.7,8.4
575681,18,20000742,Paul George,4092.0,3236,805.3,1838.3,60.3,472.7,332.6,615.1,715.3,243.7,20.2
576401,15,20000743,George Hill,1033.2,1483,193.6,428.3,58.8,139.0,54.7,96.8,168.6,116.2,15.4
576402,12,20000745,Brandon Knight,523.1,838,112.8,296.1,52.6,66.1,46.7,38.7,67.2,70.6,16.3
576403,2,20000748,Michael Kidd-Gilchrist,1038.2,1343,180.0,378.1,57.0,161.7,18.2,140.1,279.1,177.7,9.6
576404,2,20000749,Marvin Williams,1820.0,2429,313.2,742.6,60.3,153.8,159.5,98.0,463.6,177.7,7.9
576405,2,20000752,Kemba Walker,3782.3,3260,832.6,1918.1,58.2,536.5,296.1,512.6,411.2,149.2,33.4
576406,2,20000754,Cody Zeller,1306.5,1416,216.4,393.0,63.7,209.6,7.8,160.6,379.3,186.8,13.9
576407,2,20000758,Bismack Biyombo,742.5,891,101.4,177.7,65.0,101.4,0.0,103.6,281.3,117.3,7.6
576408,6,20000762,Noah Vonleh,1711.5,1960,235.8,501.2,59.6,183.4,52.4,177.7,601.4,198.2,12.6
576410,4,20000772,Dwyane Wade,2169.2,2147,473.8,1093.4,54.4,375.9,98.0,265.4,324.6,134.4,30.1
576411,8,20000775,Shabazz Napier,1038.2,1118,192.5,495.5,54.2,105.9,86.6,157.2,113.9,76.3,25.3
576412,7,20000776,James Ennis,868.9,1400,157.2,334.9,64.4,94.5,62.6,92.3,207.3,170.8,5.8
576413,4,20000780,Udonis Haslem,65.4,84,12.5,37.6,37.9,12.5,0.0,5.2,30.8,10.3,5.2
576414,11,20000784,Carmelo Anthony,250.9,335,55.8,137.8,56.5,31.9,23.9,25.1,61.5,36.4,3.4
576415,25,20000788,Tim Hardaway Jr.,1933.9,2342,444.2,1131.0,54.0,259.7,184.5,314.4,252.9,160.6,14.3
576417,16,20000795,Andrew Wiggins,2414.0,2895,567.2,1377.1,52.5,432.8,134.4,337.1,400.9,174.3,12.4
576418,17,20000797,Ricky Rubio,2052.0,2163,336.0,831.5,52.2,246.0,90.0,259.7,276.8,205.0,36.5
576419,16,20000800,Gorgui Dieng,1238.3,1174,215.3,429.4,59.8,193.6,21.6,120.7,354.2,152.6,11.8
577213,11,20000804,Zach LaVine,2535.8,2472,603.7,1292.8,59.2,467.0,136.7,427.1,334.9,159.5,25.8
576420,14,20000806,Glenn Robinson III,388.1,695,84.3,199.3,54.0,63.8,20.5,45.6,80.9,51.3,6.6
576421,14,20000810,Andre Drummond,3860.5,3015,639.0,1198.2,61.1,633.3,6.5,469.3,1403.2,309.8,9.3
577214,27,20000811,Kentavious Caldwell-Pope,1703.5,2318,370.2,861.1,60.3,198.2,172.0,180.0,271.1,156.0,9.7
576422,5,20000813,D.J. Augustin,2066.8,2584,362.2,771.1,64.6,213.0,149.2,238.1,231.2,131.0,30.7
576423,8,20000816,Spencer Dinwiddie,2016.8,2180,416.9,943.1,58.9,275.6,141.2,405.5,189.1,213.0,29.1
576427,28,20000822,Danilo Gallinari,2458.4,2345,465.9,1006.9,63.1,282.5,183.4,462.4,475.0,146.9,15.0
575682,28,20000824,Wilson Chandler,833.7,1339,129.8,310.9,60.0,62.6,67.2,28.5,244.9,140.1,10.5
577215,19,20000827,Jusuf Nurkic,2906.8,2247,478.4,940.8,58.2,475.0,3.9,415.7,852.0,284.8,20.3
577216,27,20000828,JaVale McGee,2205.3,1902,455.6,730.1,71.1,454.5,1.3,173.1,644.7,236.9,6.3
576428,20,20000832,Gary Harris,1366.2,1867,307.5,724.4,55.7,214.1,93.4,164.0,182.2,128.7,12.5
575683,9,20000833,Gordon Hayward,1870.7,2122,337.1,723.3,59.9,249.4,87.7,213.0,366.8,118.5,20.9
576429,17,20000834,Derrick Favors,2212.5,2011,413.5,705.0,68.5,394.1,19.4,259.7,637.8,185.7,10.3
576430,19,20000835,Enes Kanter,2138.8,1867,427.1,777.9,63.3,415.7,11.4,224.4,750.6,190.2,12.5
576431,25,20000836,Trey Burke,1161.0,1280,268.8,624.2,54.9,205.0,63.8,141.2,112.8,66.1,27.1
576432,30,20000837,Alec Burks,1241.5,1565,218.7,539.9,53.3,149.2,69.5,160.6,267.7,103.6,14.0
576433,19,20000839,Rodney Hood,1445.8,2155,332.6,764.3,56.7,236.9,95.7,176.5,178.8,166.3,10.5
576434,17,20000840,Rudy Gobert,3588.6,2934,542.2,811.0,76.2,542.2,0.0,594.6,1185.7,263.1,10.9
576435,17,20000841,Dante Exum,593.0,756,115.0,274.5,51.9,94.5,20.5,98.0,77.5,78.6,27.5
576436,17,20000842,Joe Ingles,2433.5,2924,408.9,913.5,64.5,193.6,215.3,140.1,375.9,205.0,29.8
575684,9,20000847,Marcus Morris,2053.7,2381,429.4,961.3,60.7,263.1,166.3,197.0,521.7,206.2,9.8
577217,18,20000848,Markieff Morris,1190.8,1447,232.4,551.3,56.0,154.9,77.5,104.8,301.8,199.3,11.2
576438,4,20000849,Goran Dragic,1010.5,1128,203.9,492.0,54.8,139.0,64.9,115.0,126.4,92.3,31.1
576439,15,20000850,Eric Bledsoe,2785.3,2587,535.3,1106.0,62.4,394.1,141.2,268.8,412.3,177.7,31.2
576441,3,20000852,Alex Len,1807.4,1759,364.5,738.1,62.8,280.2,84.3,246.0,482.9,227.8,11.2
576442,16,20000854,Anthony Tolliver,737.4,1229,112.8,295.0,61.6,20.5,92.3,68.3,201.6,103.6,7.2
576443,22,20000856,P.J. Tucker,1821.0,3191,235.8,595.7,60.9,69.5,166.3,67.2,545.6,287.0,6.0
576444,29,20000858,T.J. Warren,1349.5,1549,338.3,695.9,62.6,250.6,87.7,141.2,198.2,135.5,10.0
576445,24,20000860,Rudy Gay,2101.5,2098,428.3,849.7,63.1,344.0,84.3,167.4,535.3,181.1,16.8
576447,30,20000864,Ben McLemore,130.3,179,28.5,72.9,60.5,10.4,19.4,13.7,19.4,25.1,4.4
576449,10,20000874,Serge Ibaka,2428.0,2289,528.5,998.9,63.3,472.7,55.8,201.6,684.5,240.3,10.0
575686,18,20000875,Steven Adams,2798.5,3040,547.9,921.5,67.8,547.9,0.0,332.6,865.6,232.4,8.6
575687,18,20000876,Andre Roberson,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575688,18,20000877,Russell Westbrook,4378.8,2994,717.6,1677.7,53.3,582.0,135.5,513.7,919.2,279.1,53.0
576450,6,20000878,Lance Thomas,466.9,892,88.8,224.4,51.5,63.8,25.1,41.0,133.3,94.5,6.4
576451,14,20000881,Reggie Jackson,2295.3,2606,502.3,1192.5,57.4,304.1,198.2,268.8,246.0,236.9,28.1
576452,2,20000882,Jeremy Lamb,2445.2,2563,490.9,1115.1,56.7,359.9,131.0,296.1,494.3,159.5,13.6
575689,26,20000884,Kevin Durant,3836.0,3076,821.2,1575.2,65.0,665.2,156.0,576.3,566.1,176.5,29.9
576453,20,20000887,Will Barton,1063.6,1354,210.7,523.9,54.0,134.4,76.3,84.3,226.7,93.4,16.6
576454,4,20000890,Dion Waiters,979.2,1295,225.5,544.4,60.0,101.4,124.2,50.1,132.1,82.0,18.6
576455,27,20000896,Reggie Bullock,1311.1,2139,279.1,676.6,61.2,110.5,168.6,96.8,197.0,124.2,10.4
576456,14,20000901,Ish Smith,1135.0,1425,233.5,557.0,52.8,183.4,50.1,70.6,165.2,124.2,29.0
575690,16,20000903,Robert Covington,1094.1,1369,177.7,412.3,62.3,80.9,96.8,101.4,219.8,143.5,6.8
576457,4,20000904,Hassan Whiteside,2526.8,1907,441.9,774.5,65.2,439.7,2.6,276.8,930.6,218.7,7.3
576458,14,20000912,Langston Galloway,1219.5,1988,259.7,668.6,57.4,105.9,153.8,109.3,194.8,153.8,9.4
576459,29,20000916,Tyler Johnson,1321.9,1742,247.2,599.1,56.7,144.7,102.5,144.7,197.0,110.5,18.0
577220,19,20000933,Seth Curry,978.4,1593,241.5,529.6,65.6,112.8,128.7,59.2,136.7,110.5,8.5
576464,29,20001389,Richaun Holmes,1422.8,1347,252.9,415.7,69.3,252.9,0.0,199.3,377.0,221.0,10.3
576465,23,20001391,Jahlil Okafor,1065.6,1064,241.5,412.3,66.7,240.3,1.3,101.4,316.6,109.3,8.2
577221,29,20001393,Kelly Oubre Jr.,1988.7,2203,427.1,959.0,58.1,304.1,123.0,277.9,370.2,206.2,8.9
576466,2,20001396,Frank Kaminsky,799.7,859,157.2,339.4,62.3,100.2,57.0,121.9,185.7,77.5,14.7
576467,4,20001400,Josh Richardson,2374.4,2892,481.8,1168.6,56.0,295.0,186.8,263.1,299.6,227.8,20.3
576468,4,20001401,Justise Winslow,1957.9,2231,369.0,853.1,56.6,259.7,109.3,156.0,404.3,201.6,24.9
